"TimeGenerated [Local Time]",MetricName,Total
"25/7/2022, 2:33:00.000 pm",ServiceApiLatency,1234
"25/7/2022, 2:33:00.000 pm",ServiceApiHit,20
"25/7/2022, 2:33:00.000 pm",Availability,20
"25/7/2022, 2:33:00.000 pm",ServiceApiResult,20
"25/7/2022, 2:33:00.000 pm",ServiceApiResult,34
"25/7/2022, 2:33:00.000 pm",ServiceApiLatency,2541
"25/7/2022, 2:33:00.000 pm",ServiceApiHit,34
"25/7/2022, 2:33:00.000 pm",Availability,34
"25/7/2022, 2:34:00.000 pm",ServiceApiLatency,666
"25/7/2022, 2:34:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:34:00.000 pm",ServiceApiHit,12
"25/7/2022, 2:34:00.000 pm",ServiceApiLatency,1239
"25/7/2022, 2:34:00.000 pm",ServiceApiResult,12
"25/7/2022, 2:34:00.000 pm",Availability,12
"25/7/2022, 2:34:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:34:00.000 pm",Availability,11
"25/7/2022, 2:35:00.000 pm",ServiceApiLatency,1615
"25/7/2022, 2:35:00.000 pm",ServiceApiResult,46
"25/7/2022, 2:35:00.000 pm",ServiceApiLatency,2686
"25/7/2022, 2:35:00.000 pm",ServiceApiHit,46
"25/7/2022, 2:35:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:35:00.000 pm",Availability,22
"25/7/2022, 2:35:00.000 pm",Availability,46
"25/7/2022, 2:35:00.000 pm",ServiceApiHit,22
"25/7/2022, 2:36:00.000 pm",Availability,35
"25/7/2022, 2:36:00.000 pm",ServiceApiResult,35
"25/7/2022, 2:36:00.000 pm",ServiceApiLatency,1520
"25/7/2022, 2:36:00.000 pm",ServiceApiHit,35
"25/7/2022, 2:36:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:36:00.000 pm",ServiceApiLatency,723
"25/7/2022, 2:36:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:36:00.000 pm",Availability,11
"25/7/2022, 2:37:00.000 pm",Availability,22
"25/7/2022, 2:37:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:37:00.000 pm",ServiceApiLatency,2760
"25/7/2022, 2:37:00.000 pm",ServiceApiHit,31
"25/7/2022, 2:37:00.000 pm",ServiceApiHit,22
"25/7/2022, 2:37:00.000 pm",ServiceApiLatency,1281
"25/7/2022, 2:37:00.000 pm",Availability,31
"25/7/2022, 2:37:00.000 pm",ServiceApiResult,31
"25/7/2022, 2:38:00.000 pm",ServiceApiResult,36
"25/7/2022, 2:38:00.000 pm",Availability,11
"25/7/2022, 2:38:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:38:00.000 pm",ServiceApiLatency,750
"25/7/2022, 2:38:00.000 pm",Availability,36
"25/7/2022, 2:38:00.000 pm",ServiceApiLatency,1513
"25/7/2022, 2:38:00.000 pm",ServiceApiHit,36
"25/7/2022, 2:38:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:39:00.000 pm",Availability,22
"25/7/2022, 2:39:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:39:00.000 pm",ServiceApiLatency,1336
"25/7/2022, 2:39:00.000 pm",ServiceApiHit,22
"25/7/2022, 2:39:00.000 pm",Availability,1344
"25/7/2022, 2:39:00.000 pm",ServiceApiResult,1344
"25/7/2022, 2:39:00.000 pm",ServiceApiLatency,21820
"25/7/2022, 2:39:00.000 pm",ServiceApiHit,1344
"25/7/2022, 2:40:00.000 pm",Availability,52
"25/7/2022, 2:40:00.000 pm",ServiceApiResult,52
"25/7/2022, 2:40:00.000 pm",ServiceApiLatency,585
"25/7/2022, 2:40:00.000 pm",ServiceApiHit,52
"25/7/2022, 2:40:00.000 pm",Availability,6
"25/7/2022, 2:40:00.000 pm",ServiceApiResult,6
"25/7/2022, 2:40:00.000 pm",ServiceApiLatency,334
"25/7/2022, 2:40:00.000 pm",ServiceApiHit,6
"25/7/2022, 2:41:00.000 pm",ServiceApiHit,16
"25/7/2022, 2:41:00.000 pm",ServiceApiLatency,1006
"25/7/2022, 2:41:00.000 pm",ServiceApiResult,16
"25/7/2022, 2:41:00.000 pm",Availability,16
"25/7/2022, 2:41:00.000 pm",Availability,409
"25/7/2022, 2:41:00.000 pm",ServiceApiResult,409
"25/7/2022, 2:41:00.000 pm",ServiceApiLatency,7930
"25/7/2022, 2:41:00.000 pm",ServiceApiHit,409
"25/7/2022, 2:42:00.000 pm",ServiceApiLatency,1459
"25/7/2022, 2:42:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:42:00.000 pm",ServiceApiHit,37
"25/7/2022, 2:42:00.000 pm",ServiceApiResult,37
"25/7/2022, 2:42:00.000 pm",Availability,37
"25/7/2022, 2:42:00.000 pm",Availability,11
"25/7/2022, 2:42:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:42:00.000 pm",ServiceApiLatency,626
"25/7/2022, 2:43:00.000 pm",Availability,47
"25/7/2022, 2:43:00.000 pm",ServiceApiResult,47
"25/7/2022, 2:43:00.000 pm",ServiceApiLatency,2644
"25/7/2022, 2:43:00.000 pm",ServiceApiHit,47
"25/7/2022, 2:43:00.000 pm",ServiceApiHit,22
"25/7/2022, 2:43:00.000 pm",ServiceApiLatency,1319
"25/7/2022, 2:43:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:43:00.000 pm",Availability,22
"25/7/2022, 2:44:00.000 pm",Availability,34
"25/7/2022, 2:44:00.000 pm",Availability,11
"25/7/2022, 2:44:00.000 pm",ServiceApiResult,34
"25/7/2022, 2:44:00.000 pm",ServiceApiLatency,1510
"25/7/2022, 2:44:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:44:00.000 pm",ServiceApiLatency,619
"25/7/2022, 2:44:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:44:00.000 pm",ServiceApiHit,34
"25/7/2022, 2:45:00.000 pm",Availability,524
"25/7/2022, 2:45:00.000 pm",ServiceApiResult,524
"25/7/2022, 2:45:00.000 pm",ServiceApiLatency,10702
"25/7/2022, 2:45:00.000 pm",ServiceApiHit,524
"25/7/2022, 2:45:00.000 pm",Availability,22
"25/7/2022, 2:45:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:45:00.000 pm",ServiceApiLatency,1377
"25/7/2022, 2:45:00.000 pm",ServiceApiHit,22
"25/7/2022, 2:46:00.000 pm",Availability,281
"25/7/2022, 2:46:00.000 pm",ServiceApiResult,281
"25/7/2022, 2:46:00.000 pm",ServiceApiLatency,4600
"25/7/2022, 2:46:00.000 pm",ServiceApiHit,281
"25/7/2022, 2:46:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:46:00.000 pm",ServiceApiLatency,722
"25/7/2022, 2:46:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:46:00.000 pm",Availability,11
"25/7/2022, 2:47:00.000 pm",Availability,46
"25/7/2022, 2:47:00.000 pm",ServiceApiResult,46
"25/7/2022, 2:47:00.000 pm",ServiceApiLatency,2888
"25/7/2022, 2:47:00.000 pm",ServiceApiHit,46
"25/7/2022, 2:47:00.000 pm",Availability,22
"25/7/2022, 2:47:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:47:00.000 pm",ServiceApiLatency,1313
"25/7/2022, 2:47:00.000 pm",ServiceApiHit,22
"25/7/2022, 2:48:00.000 pm",Availability,32
"25/7/2022, 2:48:00.000 pm",ServiceApiLatency,698
"25/7/2022, 2:48:00.000 pm",ServiceApiResult,32
"25/7/2022, 2:48:00.000 pm",ServiceApiLatency,1716
"25/7/2022, 2:48:00.000 pm",ServiceApiHit,32
"25/7/2022, 2:48:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:48:00.000 pm",Availability,11
"25/7/2022, 2:48:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:49:00.000 pm",ServiceApiHit,27
"25/7/2022, 2:49:00.000 pm",ServiceApiLatency,1203
"25/7/2022, 2:49:00.000 pm",ServiceApiResult,27
"25/7/2022, 2:49:00.000 pm",Availability,27
"25/7/2022, 2:49:00.000 pm",Availability,11
"25/7/2022, 2:49:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:49:00.000 pm",ServiceApiLatency,690
"25/7/2022, 2:49:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:50:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:50:00.000 pm",ServiceApiLatency,643
"25/7/2022, 2:50:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:50:00.000 pm",Availability,11
"25/7/2022, 2:50:00.000 pm",ServiceApiHit,19
"25/7/2022, 2:50:00.000 pm",ServiceApiLatency,1244
"25/7/2022, 2:50:00.000 pm",ServiceApiResult,19
"25/7/2022, 2:50:00.000 pm",Availability,19
"25/7/2022, 2:51:00.000 pm",ServiceApiHit,22
"25/7/2022, 2:51:00.000 pm",ServiceApiLatency,1846
"25/7/2022, 2:51:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:51:00.000 pm",Availability,22
"25/7/2022, 2:51:00.000 pm",Availability,68
"25/7/2022, 2:51:00.000 pm",ServiceApiResult,68
"25/7/2022, 2:51:00.000 pm",ServiceApiLatency,4190
"25/7/2022, 2:51:00.000 pm",ServiceApiHit,68
"25/7/2022, 2:52:00.000 pm",ServiceApiHit,409
"25/7/2022, 2:52:00.000 pm",ServiceApiLatency,6352
"25/7/2022, 2:52:00.000 pm",ServiceApiResult,409
"25/7/2022, 2:52:00.000 pm",Availability,409
"25/7/2022, 2:52:00.000 pm",Availability,11
"25/7/2022, 2:52:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:52:00.000 pm",ServiceApiLatency,689
"25/7/2022, 2:52:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:53:00.000 pm",ServiceApiHit,22
"25/7/2022, 2:53:00.000 pm",ServiceApiLatency,1249
"25/7/2022, 2:53:00.000 pm",ServiceApiHit,65
"25/7/2022, 2:53:00.000 pm",ServiceApiLatency,2750
"25/7/2022, 2:53:00.000 pm",ServiceApiResult,65
"25/7/2022, 2:53:00.000 pm",Availability,65
"25/7/2022, 2:53:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:53:00.000 pm",Availability,22
"25/7/2022, 2:54:00.000 pm",Availability,30
"25/7/2022, 2:54:00.000 pm",ServiceApiResult,30
"25/7/2022, 2:54:00.000 pm",ServiceApiLatency,1413
"25/7/2022, 2:54:00.000 pm",ServiceApiHit,30
"25/7/2022, 2:54:00.000 pm",Availability,11
"25/7/2022, 2:54:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:54:00.000 pm",ServiceApiLatency,548
"25/7/2022, 2:54:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:55:00.000 pm",ServiceApiHit,409
"25/7/2022, 2:55:00.000 pm",ServiceApiLatency,7969
"25/7/2022, 2:55:00.000 pm",ServiceApiResult,409
"25/7/2022, 2:55:00.000 pm",Availability,409
"25/7/2022, 2:55:00.000 pm",ServiceApiHit,22
"25/7/2022, 2:55:00.000 pm",ServiceApiLatency,1378
"25/7/2022, 2:55:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:55:00.000 pm",Availability,22
"25/7/2022, 2:56:00.000 pm",Availability,11
"25/7/2022, 2:56:00.000 pm",ServiceApiResult,11
"25/7/2022, 2:56:00.000 pm",ServiceApiLatency,701
"25/7/2022, 2:56:00.000 pm",ServiceApiHit,11
"25/7/2022, 2:56:00.000 pm",Availability,219
"25/7/2022, 2:56:00.000 pm",ServiceApiResult,219
"25/7/2022, 2:56:00.000 pm",ServiceApiLatency,4800
"25/7/2022, 2:56:00.000 pm",ServiceApiHit,219
"25/7/2022, 2:57:00.000 pm",Availability,412
"25/7/2022, 2:57:00.000 pm",ServiceApiResult,412
"25/7/2022, 2:57:00.000 pm",ServiceApiLatency,5982
"25/7/2022, 2:57:00.000 pm",ServiceApiHit,412
"25/7/2022, 2:57:00.000 pm",Availability,13
"25/7/2022, 2:57:00.000 pm",ServiceApiResult,13
"25/7/2022, 2:57:00.000 pm",ServiceApiLatency,852
"25/7/2022, 2:57:00.000 pm",ServiceApiHit,13
"25/7/2022, 2:58:00.000 pm",ServiceApiLatency,6028
"25/7/2022, 2:58:00.000 pm",ServiceApiResult,561
"25/7/2022, 2:58:00.000 pm",Availability,561
"25/7/2022, 2:58:00.000 pm",ServiceApiHit,9
"25/7/2022, 2:58:00.000 pm",ServiceApiLatency,461
"25/7/2022, 2:58:00.000 pm",ServiceApiResult,9
"25/7/2022, 2:58:00.000 pm",Availability,9
"25/7/2022, 2:58:00.000 pm",ServiceApiHit,561
"25/7/2022, 2:59:00.000 pm",ServiceApiLatency,5942
"25/7/2022, 2:59:00.000 pm",ServiceApiHit,427
"25/7/2022, 2:59:00.000 pm",Availability,427
"25/7/2022, 2:59:00.000 pm",ServiceApiResult,427
"25/7/2022, 2:59:00.000 pm",Availability,22
"25/7/2022, 2:59:00.000 pm",ServiceApiResult,22
"25/7/2022, 2:59:00.000 pm",ServiceApiLatency,1356
"25/7/2022, 2:59:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:25:00.000 pm",ServiceApiHit,24
"25/7/2022, 3:25:00.000 pm",ServiceApiLatency,2404
"25/7/2022, 3:25:00.000 pm",ServiceApiResult,24
"25/7/2022, 3:25:00.000 pm",Availability,24
"25/7/2022, 3:26:00.000 pm",Availability,12
"25/7/2022, 3:26:00.000 pm",ServiceApiResult,12
"25/7/2022, 3:26:00.000 pm",ServiceApiLatency,1252
"25/7/2022, 3:26:00.000 pm",ServiceApiHit,12
"25/7/2022, 3:27:00.000 pm",ServiceApiHit,24
"25/7/2022, 3:27:00.000 pm",ServiceApiLatency,2264
"25/7/2022, 3:27:00.000 pm",ServiceApiResult,24
"25/7/2022, 3:27:00.000 pm",Availability,24
"25/7/2022, 3:27:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:27:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:27:00.000 pm",Availability,22
"25/7/2022, 3:27:00.000 pm",ServiceApiLatency,1349
"25/7/2022, 3:28:00.000 pm",ServiceApiLatency,1070
"25/7/2022, 3:28:00.000 pm",ServiceApiHit,12
"25/7/2022, 3:28:00.000 pm",Availability,11
"25/7/2022, 3:28:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:28:00.000 pm",ServiceApiLatency,688
"25/7/2022, 3:28:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:28:00.000 pm",Availability,12
"25/7/2022, 3:28:00.000 pm",ServiceApiResult,12
"25/7/2022, 3:29:00.000 pm",Availability,34
"25/7/2022, 3:29:00.000 pm",ServiceApiResult,34
"25/7/2022, 3:29:00.000 pm",ServiceApiLatency,1270
"25/7/2022, 3:29:00.000 pm",ServiceApiHit,34
"25/7/2022, 3:29:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:29:00.000 pm",Availability,11
"25/7/2022, 3:29:00.000 pm",ServiceApiLatency,712
"25/7/2022, 3:29:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:30:00.000 pm",Availability,11
"25/7/2022, 3:30:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:30:00.000 pm",ServiceApiLatency,595
"25/7/2022, 3:30:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:30:00.000 pm",ServiceApiHit,383
"25/7/2022, 3:30:00.000 pm",Availability,383
"25/7/2022, 3:30:00.000 pm",ServiceApiLatency,6350
"25/7/2022, 3:30:00.000 pm",ServiceApiResult,383
"25/7/2022, 3:31:00.000 pm",ServiceApiLatency,2203
"25/7/2022, 3:31:00.000 pm",ServiceApiResult,24
"25/7/2022, 3:31:00.000 pm",Availability,24
"25/7/2022, 3:31:00.000 pm",Availability,22
"25/7/2022, 3:31:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:31:00.000 pm",ServiceApiLatency,1265
"25/7/2022, 3:31:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:31:00.000 pm",ServiceApiHit,24
"25/7/2022, 3:32:00.000 pm",ServiceApiResult,371
"25/7/2022, 3:32:00.000 pm",ServiceApiHit,371
"25/7/2022, 3:32:00.000 pm",ServiceApiLatency,6401
"25/7/2022, 3:32:00.000 pm",Availability,371
"25/7/2022, 3:32:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:32:00.000 pm",ServiceApiLatency,867
"25/7/2022, 3:32:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:32:00.000 pm",Availability,11
"25/7/2022, 3:33:00.000 pm",ServiceApiLatency,1250
"25/7/2022, 3:33:00.000 pm",ServiceApiLatency,2148
"25/7/2022, 3:33:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:33:00.000 pm",ServiceApiResult,27
"25/7/2022, 3:33:00.000 pm",Availability,27
"25/7/2022, 3:33:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:33:00.000 pm",ServiceApiHit,27
"25/7/2022, 3:33:00.000 pm",Availability,22
"25/7/2022, 3:34:00.000 pm",Availability,11
"25/7/2022, 3:34:00.000 pm",Availability,14
"25/7/2022, 3:34:00.000 pm",ServiceApiResult,14
"25/7/2022, 3:34:00.000 pm",ServiceApiLatency,1125
"25/7/2022, 3:34:00.000 pm",ServiceApiHit,14
"25/7/2022, 3:34:00.000 pm",ServiceApiLatency,737
"25/7/2022, 3:34:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:34:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:35:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:35:00.000 pm",Availability,22
"25/7/2022, 3:35:00.000 pm",ServiceApiHit,24
"25/7/2022, 3:35:00.000 pm",ServiceApiLatency,2125
"25/7/2022, 3:35:00.000 pm",ServiceApiResult,24
"25/7/2022, 3:35:00.000 pm",ServiceApiLatency,1346
"25/7/2022, 3:35:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:35:00.000 pm",Availability,24
"25/7/2022, 3:36:00.000 pm",Availability,11
"25/7/2022, 3:36:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:36:00.000 pm",ServiceApiLatency,660
"25/7/2022, 3:36:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:36:00.000 pm",ServiceApiHit,12
"25/7/2022, 3:36:00.000 pm",ServiceApiLatency,1052
"25/7/2022, 3:36:00.000 pm",ServiceApiResult,12
"25/7/2022, 3:36:00.000 pm",Availability,12
"25/7/2022, 3:37:00.000 pm",Availability,19
"25/7/2022, 3:37:00.000 pm",ServiceApiLatency,1141
"25/7/2022, 3:37:00.000 pm",ServiceApiResult,12
"25/7/2022, 3:37:00.000 pm",Availability,12
"25/7/2022, 3:37:00.000 pm",ServiceApiHit,12
"25/7/2022, 3:37:00.000 pm",ServiceApiHit,19
"25/7/2022, 3:37:00.000 pm",ServiceApiLatency,1249
"25/7/2022, 3:37:00.000 pm",ServiceApiResult,19
"25/7/2022, 3:38:00.000 pm",Availability,24
"25/7/2022, 3:38:00.000 pm",ServiceApiHit,3
"25/7/2022, 3:38:00.000 pm",ServiceApiLatency,1159
"25/7/2022, 3:38:00.000 pm",Availability,3
"25/7/2022, 3:38:00.000 pm",ServiceApiResult,3
"25/7/2022, 3:38:00.000 pm",ServiceApiLatency,21
"25/7/2022, 3:38:00.000 pm",ServiceApiHit,24
"25/7/2022, 3:38:00.000 pm",ServiceApiResult,24
"25/7/2022, 3:39:00.000 pm",ServiceApiLatency,1394
"25/7/2022, 3:39:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:39:00.000 pm",Availability,28
"25/7/2022, 3:39:00.000 pm",ServiceApiHit,28
"25/7/2022, 3:39:00.000 pm",ServiceApiLatency,2567
"25/7/2022, 3:39:00.000 pm",ServiceApiResult,28
"25/7/2022, 3:39:00.000 pm",Availability,22
"25/7/2022, 3:39:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:40:00.000 pm",Availability,11
"25/7/2022, 3:40:00.000 pm",ServiceApiHit,12
"25/7/2022, 3:40:00.000 pm",ServiceApiLatency,1111
"25/7/2022, 3:40:00.000 pm",ServiceApiResult,12
"25/7/2022, 3:40:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:40:00.000 pm",Availability,12
"25/7/2022, 3:40:00.000 pm",ServiceApiLatency,1007
"25/7/2022, 3:40:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:41:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:41:00.000 pm",ServiceApiLatency,1351
"25/7/2022, 3:41:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:41:00.000 pm",Availability,22
"25/7/2022, 3:41:00.000 pm",ServiceApiHit,383
"25/7/2022, 3:41:00.000 pm",ServiceApiLatency,7725
"25/7/2022, 3:41:00.000 pm",ServiceApiResult,383
"25/7/2022, 3:41:00.000 pm",Availability,383
"25/7/2022, 3:42:00.000 pm",ServiceApiLatency,1685
"25/7/2022, 3:42:00.000 pm",Availability,11
"25/7/2022, 3:42:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:42:00.000 pm",ServiceApiLatency,761
"25/7/2022, 3:42:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:42:00.000 pm",ServiceApiResult,12
"25/7/2022, 3:42:00.000 pm",Availability,12
"25/7/2022, 3:42:00.000 pm",ServiceApiHit,12
"25/7/2022, 3:43:00.000 pm",ServiceApiLatency,1304
"25/7/2022, 3:43:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:43:00.000 pm",ServiceApiHit,24
"25/7/2022, 3:43:00.000 pm",ServiceApiLatency,2429
"25/7/2022, 3:43:00.000 pm",ServiceApiResult,24
"25/7/2022, 3:43:00.000 pm",Availability,24
"25/7/2022, 3:43:00.000 pm",Availability,22
"25/7/2022, 3:43:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:44:00.000 pm",ServiceApiLatency,1098
"25/7/2022, 3:44:00.000 pm",Availability,12
"25/7/2022, 3:44:00.000 pm",ServiceApiResult,12
"25/7/2022, 3:44:00.000 pm",ServiceApiHit,12
"25/7/2022, 3:44:00.000 pm",Availability,11
"25/7/2022, 3:44:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:44:00.000 pm",ServiceApiLatency,590
"25/7/2022, 3:44:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:45:00.000 pm",Availability,22
"25/7/2022, 3:45:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:45:00.000 pm",ServiceApiLatency,1276
"25/7/2022, 3:45:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:45:00.000 pm",Availability,24
"25/7/2022, 3:45:00.000 pm",ServiceApiResult,24
"25/7/2022, 3:45:00.000 pm",ServiceApiLatency,2274
"25/7/2022, 3:45:00.000 pm",ServiceApiHit,24
"25/7/2022, 3:46:00.000 pm",ServiceApiHit,4
"25/7/2022, 3:46:00.000 pm",ServiceApiLatency,31
"25/7/2022, 3:46:00.000 pm",ServiceApiResult,4
"25/7/2022, 3:46:00.000 pm",Availability,4
"25/7/2022, 3:47:00.000 pm",Availability,22
"25/7/2022, 3:47:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:47:00.000 pm",ServiceApiLatency,1281
"25/7/2022, 3:47:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:47:00.000 pm",ServiceApiHit,383
"25/7/2022, 3:47:00.000 pm",ServiceApiLatency,7206
"25/7/2022, 3:47:00.000 pm",ServiceApiResult,383
"25/7/2022, 3:47:00.000 pm",Availability,383
"25/7/2022, 3:48:00.000 pm",ServiceApiHit,12
"25/7/2022, 3:48:00.000 pm",ServiceApiLatency,1139
"25/7/2022, 3:48:00.000 pm",ServiceApiResult,12
"25/7/2022, 3:48:00.000 pm",Availability,12
"25/7/2022, 3:48:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:48:00.000 pm",ServiceApiLatency,606
"25/7/2022, 3:48:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:48:00.000 pm",Availability,11
"25/7/2022, 3:49:00.000 pm",Availability,22
"25/7/2022, 3:49:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:49:00.000 pm",ServiceApiLatency,1246
"25/7/2022, 3:49:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:49:00.000 pm",ServiceApiHit,25
"25/7/2022, 3:49:00.000 pm",ServiceApiLatency,2451
"25/7/2022, 3:49:00.000 pm",ServiceApiResult,25
"25/7/2022, 3:49:00.000 pm",Availability,25
"25/7/2022, 3:50:00.000 pm",Availability,11
"25/7/2022, 3:50:00.000 pm",ServiceApiHit,373
"25/7/2022, 3:50:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:50:00.000 pm",ServiceApiLatency,6933
"25/7/2022, 3:50:00.000 pm",ServiceApiResult,373
"25/7/2022, 3:50:00.000 pm",Availability,373
"25/7/2022, 3:50:00.000 pm",ServiceApiLatency,604
"25/7/2022, 3:50:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:51:00.000 pm",Availability,22
"25/7/2022, 3:51:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:51:00.000 pm",ServiceApiLatency,1352
"25/7/2022, 3:51:00.000 pm",ServiceApiHit,24
"25/7/2022, 3:51:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:51:00.000 pm",ServiceApiLatency,2384
"25/7/2022, 3:51:00.000 pm",ServiceApiResult,24
"25/7/2022, 3:51:00.000 pm",Availability,24
"25/7/2022, 3:52:00.000 pm",Availability,11
"25/7/2022, 3:52:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:52:00.000 pm",ServiceApiLatency,890
"25/7/2022, 3:52:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:52:00.000 pm",Availability,371
"25/7/2022, 3:52:00.000 pm",ServiceApiResult,371
"25/7/2022, 3:52:00.000 pm",ServiceApiLatency,6628
"25/7/2022, 3:52:00.000 pm",ServiceApiHit,371
"25/7/2022, 3:53:00.000 pm",Availability,22
"25/7/2022, 3:53:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:53:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:53:00.000 pm",ServiceApiResult,27
"25/7/2022, 3:53:00.000 pm",ServiceApiLatency,2411
"25/7/2022, 3:53:00.000 pm",ServiceApiHit,27
"25/7/2022, 3:53:00.000 pm",Availability,27
"25/7/2022, 3:53:00.000 pm",ServiceApiLatency,1342
"25/7/2022, 3:55:00.000 pm",ServiceApiHit,383
"25/7/2022, 3:55:00.000 pm",ServiceApiLatency,9427
"25/7/2022, 3:55:00.000 pm",ServiceApiResult,383
"25/7/2022, 3:55:00.000 pm",Availability,383
"25/7/2022, 3:55:00.000 pm",Availability,22
"25/7/2022, 3:55:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:55:00.000 pm",ServiceApiLatency,1498
"25/7/2022, 3:55:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:56:00.000 pm",Availability,15
"25/7/2022, 3:56:00.000 pm",ServiceApiResult,15
"25/7/2022, 3:56:00.000 pm",ServiceApiLatency,1132
"25/7/2022, 3:56:00.000 pm",ServiceApiHit,15
"25/7/2022, 3:56:00.000 pm",Availability,11
"25/7/2022, 3:56:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:56:00.000 pm",ServiceApiLatency,814
"25/7/2022, 3:56:00.000 pm",ServiceApiHit,11
"25/7/2022, 3:57:00.000 pm",Availability,24
"25/7/2022, 3:57:00.000 pm",ServiceApiResult,24
"25/7/2022, 3:57:00.000 pm",ServiceApiLatency,2454
"25/7/2022, 3:57:00.000 pm",ServiceApiHit,24
"25/7/2022, 3:57:00.000 pm",Availability,22
"25/7/2022, 3:57:00.000 pm",ServiceApiHit,22
"25/7/2022, 3:57:00.000 pm",ServiceApiLatency,1270
"25/7/2022, 3:57:00.000 pm",ServiceApiResult,22
"25/7/2022, 3:58:00.000 pm",ServiceApiLatency,810
"25/7/2022, 3:58:00.000 pm",ServiceApiResult,11
"25/7/2022, 3:58:00.000 pm",Availability,11
